,life_satis,y_age,sex,educ,mar_st,occupation,vacation,money,fin_state_change,yj60.4a8,change_job,social_media,preg,physical_activity,alcohol,smoker,depression,health,level_of_trust,num_of_children,is_religious
1735,3.0,50.0,2.0,5.0,2.0,13.0,0.0,20000.0,3.0,2.0,99999998.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0
1736,1.0,25.0,2.0,4.0,1.0,13.0,0.0,15000.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0
1737,3.0,20.0,2.0,3.0,1.0,15.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0
1738,4.0,75.0,2.0,6.0,3.0,4.0,0.0,20416.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,4.0
1739,4.0,85.0,1.0,5.0,3.0,4.0,0.0,25631.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0
1740,4.0,66.0,1.0,5.0,2.0,4.0,0.0,12124.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0
1741,4.0,53.0,2.0,4.0,2.0,12.0,1.0,38600.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0
1742,4.0,33.0,1.0,5.0,1.0,12.0,1.0,35000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0
1743,4.0,22.0,1.0,4.0,1.0,12.0,2.0,24000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,1.0,2.0,2.0,99999999.0,0.0,1.0
1744,4.0,32.0,2.0,6.0,2.0,12.0,1.0,35000.0,3.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0
1745,4.0,44.0,1.0,4.0,2.0,12.0,2.0,30000.0,3.0,2.0,2.0,2.0,0.0,6.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0
1746,4.0,20.0,1.0,4.0,1.0,8.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0
1747,4.0,42.0,1.0,4.0,3.0,12.0,2.0,49000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0
1748,2.0,24.0,2.0,5.0,3.0,99999997.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0
1749,3.0,21.0,1.0,5.0,1.0,12.0,2.0,40000.0,2.0,2.0,2.0,2.0,0.0,99999995.0,0.0,1.0,2.0,2.0,2.0,0.0,4.0
1750,4.0,55.0,2.0,6.0,2.0,12.0,1.0,99999998.0,99999997.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
1751,3.0,54.0,1.0,6.0,2.0,13.0,0.0,45000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,3.0,2.0,99999997.0
1752,3.0,25.0,2.0,6.0,1.0,12.0,1.0,20000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0
1753,4.0,21.0,1.0,5.0,1.0,9.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,99999995.0,0.0,1.0,2.0,2.0,2.0,0.0,4.0
1754,5.0,21.0,1.0,5.0,1.0,12.0,1.0,12500.0,3.0,2.0,1.0,1.0,0.0,99999995.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0
1755,5.0,62.0,2.0,6.0,2.0,12.0,2.0,49680.0,4.0,1.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0
1756,4.0,62.0,1.0,6.0,2.0,12.0,1.0,20808.0,3.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0
1757,5.0,35.0,1.0,6.0,1.0,12.0,2.0,34600.0,4.0,2.0,2.0,1.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0
1758,5.0,30.0,2.0,6.0,2.0,7.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
1759,1.0,66.0,2.0,4.0,5.0,4.0,0.0,11747.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0
1760,3.0,38.0,2.0,3.0,2.0,12.0,2.0,12000.0,4.0,2.0,1.0,0.0,2.0,99999995.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0
1761,5.0,20.0,2.0,3.0,2.0,9.0,0.0,10000.0,4.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
1762,4.0,72.0,1.0,4.0,2.0,4.0,0.0,19500.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,99999997.0,3.0,3.0,2.0,3.0
1763,4.0,70.0,2.0,2.0,2.0,4.0,0.0,14500.0,3.0,2.0,2.0,2.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0
1764,3.0,20.0,2.0,4.0,1.0,12.0,2.0,10000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,0.0,5.0
1765,3.0,47.0,2.0,4.0,2.0,3.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,1.0,3.0,3.0,4.0,1.0
1766,4.0,23.0,1.0,5.0,1.0,12.0,2.0,35000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,0.0,99999997.0
1767,4.0,23.0,1.0,5.0,1.0,12.0,2.0,27000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,3.0,0.0,99999997.0
1768,4.0,23.0,2.0,5.0,1.0,12.0,2.0,28000.0,3.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0
1769,4.0,56.0,1.0,3.0,2.0,12.0,1.0,9000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0
1770,4.0,64.0,2.0,4.0,2.0,4.0,0.0,10670.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0
1771,3.0,58.0,2.0,6.0,4.0,4.0,0.0,16530.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0
1772,3.0,32.0,1.0,6.0,1.0,12.0,2.0,20000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0
1773,4.0,51.0,2.0,5.0,2.0,12.0,1.0,16000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,99999999.0,2.0,2.0
1774,4.0,72.0,1.0,4.0,2.0,12.0,1.0,32800.0,3.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
1775,5.0,61.0,2.0,6.0,2.0,12.0,1.0,27800.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0
1776,4.0,54.0,1.0,5.0,2.0,12.0,1.0,30000.0,3.0,2.0,99999997.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0
1777,4.0,53.0,2.0,6.0,2.0,12.0,1.0,65000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0
1778,1.0,57.0,2.0,4.0,5.0,4.0,0.0,14331.0,5.0,2.0,1.0,1.0,0.0,99999995.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0
1779,4.0,66.0,2.0,6.0,1.0,12.0,1.0,52000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0
1780,4.0,69.0,2.0,6.0,2.0,4.0,0.0,22000.0,3.0,2.0,2.0,0.0,0.0,6.0,2.0,2.0,2.0,3.0,99999999.0,2.0,2.0
1781,4.0,69.0,1.0,5.0,2.0,12.0,2.0,41500.0,3.0,2.0,2.0,2.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0
1782,4.0,49.0,1.0,4.0,2.0,12.0,2.0,23000.0,3.0,2.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
1783,3.0,72.0,2.0,6.0,2.0,4.0,0.0,19653.0,4.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0
1784,2.0,73.0,2.0,6.0,5.0,4.0,0.0,18300.0,5.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
1785,4.0,85.0,2.0,4.0,5.0,4.0,0.0,23000.0,2.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0
1786,4.0,29.0,1.0,4.0,2.0,12.0,1.0,50000.0,4.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,4.0
1787,3.0,52.0,1.0,6.0,3.0,12.0,1.0,3000.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0
1788,4.0,22.0,1.0,4.0,1.0,12.0,1.0,30000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0
1789,3.0,19.0,2.0,3.0,1.0,12.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,4.0
1790,4.0,74.0,2.0,1.0,6.0,4.0,0.0,17937.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0
1791,5.0,47.0,1.0,5.0,2.0,12.0,1.0,25000.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0
1792,4.0,47.0,2.0,5.0,2.0,12.0,1.0,15000.0,3.0,2.0,2.0,2.0,2.0,99999995.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0
1793,4.0,22.0,1.0,5.0,1.0,16.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0
1794,3.0,21.0,2.0,5.0,1.0,16.0,0.0,1500.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0
1795,3.0,65.0,2.0,5.0,2.0,4.0,0.0,15000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,99999999.0,3.0,2.0,2.0,1.0
1796,3.0,66.0,1.0,5.0,2.0,4.0,0.0,24000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0
1797,2.0,73.0,2.0,5.0,5.0,4.0,0.0,16150.0,2.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0
1798,4.0,56.0,2.0,6.0,2.0,9.0,0.0,20000.0,2.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0
1799,4.0,77.0,2.0,2.0,5.0,4.0,0.0,9800.0,2.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,2.0,99999999.0
1800,4.0,55.0,1.0,4.0,1.0,13.0,0.0,15000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0
1801,4.0,47.0,2.0,6.0,5.0,7.0,0.0,15000.0,2.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0
1802,4.0,40.0,2.0,5.0,2.0,13.0,0.0,15000.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0
1803,4.0,20.0,2.0,5.0,1.0,16.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0
1804,3.0,42.0,2.0,6.0,2.0,12.0,1.0,20000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0
1805,4.0,21.0,2.0,4.0,1.0,15.0,0.0,99999998.0,2.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0
1806,4.0,20.0,2.0,4.0,1.0,15.0,0.0,99999998.0,2.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0
1807,4.0,39.0,2.0,4.0,2.0,7.0,0.0,15000.0,2.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0
1808,4.0,21.0,2.0,4.0,1.0,7.0,0.0,15000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0
1809,4.0,20.0,1.0,4.0,1.0,9.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0
1810,5.0,20.0,1.0,4.0,1.0,9.0,0.0,7000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0
1811,4.0,21.0,2.0,4.0,1.0,13.0,0.0,18000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,0.0,99999999.0
1812,4.0,40.0,2.0,6.0,1.0,12.0,2.0,30500.0,3.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
1813,4.0,55.0,1.0,5.0,2.0,12.0,1.0,42800.0,4.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0
1814,5.0,52.0,2.0,4.0,2.0,7.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0
1815,1.0,41.0,2.0,3.0,2.0,8.0,0.0,2300.0,1.0,2.0,1.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0
1816,3.0,43.0,1.0,4.0,2.0,13.0,0.0,42000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0
1817,1.0,30.0,1.0,3.0,1.0,12.0,2.0,25000.0,5.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,0.0,4.0
1818,4.0,20.0,2.0,4.0,1.0,12.0,2.0,15000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0
1819,4.0,70.0,2.0,4.0,5.0,4.0,0.0,20600.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
1820,3.0,80.0,2.0,2.0,5.0,4.0,0.0,25400.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,3.0,1.0,4.0
1821,4.0,21.0,2.0,5.0,1.0,16.0,0.0,20000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0
1822,3.0,31.0,1.0,3.0,3.0,13.0,0.0,40000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0
1823,4.0,52.0,2.0,4.0,2.0,12.0,2.0,11000.0,3.0,2.0,2.0,0.0,2.0,99999995.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0
1824,4.0,20.0,2.0,5.0,1.0,16.0,0.0,3100.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0
1825,3.0,49.0,2.0,5.0,5.0,12.0,1.0,18000.0,3.0,2.0,1.0,1.0,2.0,99999995.0,2.0,2.0,2.0,2.0,99999997.0,2.0,2.0
1826,3.0,21.0,1.0,5.0,1.0,16.0,0.0,10000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,1.0,2.0,2.0,3.0,0.0,99999997.0
1827,3.0,21.0,1.0,5.0,1.0,12.0,2.0,16000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,3.0,0.0,4.0
1828,4.0,22.0,2.0,5.0,1.0,16.0,0.0,8500.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0
1829,5.0,20.0,2.0,5.0,1.0,16.0,0.0,8500.0,3.0,99999999.0,2.0,1.0,0.0,6.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0
1830,2.0,80.0,1.0,2.0,2.0,4.0,0.0,12200.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0
1831,2.0,77.0,2.0,2.0,2.0,4.0,0.0,9800.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
1832,1.0,46.0,2.0,5.0,3.0,12.0,2.0,21000.0,4.0,2.0,1.0,2.0,2.0,99999995.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0
1833,4.0,20.0,2.0,5.0,1.0,12.0,2.0,18600.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0
1834,1.0,20.0,1.0,3.0,1.0,13.0,0.0,18000.0,4.0,2.0,1.0,1.0,0.0,99999995.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0
1835,4.0,62.0,2.0,5.0,4.0,4.0,0.0,11300.0,3.0,2.0,2.0,2.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0
1836,1.0,23.0,1.0,3.0,1.0,9.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,3.0,0.0,4.0
1837,2.0,22.0,2.0,5.0,1.0,12.0,2.0,7000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0
1838,5.0,42.0,2.0,6.0,2.0,12.0,1.0,60000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0
1839,4.0,21.0,1.0,5.0,1.0,16.0,0.0,0.0,99999997.0,2.0,99999997.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,1.0,0.0,99999997.0
1840,1.0,61.0,1.0,4.0,1.0,4.0,0.0,8000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,1.0,1.0,5.0,1.0,0.0,1.0
1841,3.0,42.0,1.0,6.0,2.0,11.0,2.0,200000.0,4.0,2.0,2.0,2.0,0.0,99999995.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0
1842,4.0,53.0,1.0,6.0,2.0,12.0,1.0,35000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
1843,4.0,42.0,2.0,5.0,3.0,12.0,1.0,12000.0,3.0,2.0,2.0,0.0,2.0,99999995.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0
1844,3.0,23.0,2.0,6.0,1.0,7.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0
1845,4.0,21.0,1.0,5.0,1.0,8.0,0.0,10000.0,4.0,2.0,1.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0
1846,5.0,39.0,2.0,5.0,2.0,12.0,1.0,22000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0
1847,4.0,71.0,2.0,5.0,5.0,4.0,0.0,16817.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0
1848,4.0,43.0,2.0,2.0,2.0,11.0,2.0,80000.0,2.0,2.0,2.0,1.0,2.0,99999995.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
1849,4.0,28.0,1.0,4.0,2.0,12.0,1.0,28000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0
1850,3.0,40.0,1.0,4.0,2.0,13.0,0.0,85000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
1851,3.0,37.0,2.0,4.0,2.0,7.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0
1852,3.0,48.0,1.0,5.0,2.0,11.0,0.0,22000.0,5.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
1853,4.0,89.0,2.0,1.0,5.0,9.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0
1854,3.0,19.0,2.0,5.0,1.0,12.0,2.0,5300.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0
1855,3.0,53.0,2.0,5.0,1.0,12.0,1.0,37000.0,2.0,2.0,2.0,0.0,2.0,99999995.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
1856,3.0,27.0,1.0,4.0,1.0,12.0,1.0,50000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0
1857,4.0,46.0,2.0,4.0,4.0,9.0,0.0,30000.0,4.0,2.0,2.0,2.0,2.0,99999995.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
1858,1.0,70.0,2.0,4.0,5.0,4.0,0.0,17500.0,4.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0
1859,1.0,48.0,1.0,6.0,4.0,3.0,0.0,14700.0,5.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0
1860,4.0,79.0,1.0,2.0,5.0,4.0,0.0,11000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0
1861,4.0,21.0,2.0,4.0,1.0,12.0,2.0,35000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,3.0,0.0,4.0
1862,2.0,65.0,2.0,5.0,5.0,4.0,0.0,11300.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0
1863,4.0,66.0,2.0,6.0,5.0,4.0,0.0,18450.0,3.0,2.0,2.0,2.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
1864,4.0,44.0,2.0,4.0,2.0,7.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0
1865,5.0,20.0,2.0,5.0,1.0,16.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0
1866,3.0,59.0,1.0,4.0,2.0,4.0,0.0,19500.0,3.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0
1867,3.0,46.0,2.0,6.0,2.0,11.0,0.0,20000.0,3.0,2.0,2.0,1.0,2.0,4.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0
1868,4.0,64.0,1.0,4.0,1.0,4.0,0.0,11819.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0
1869,5.0,19.0,1.0,4.0,1.0,15.0,0.0,700.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0
1870,4.0,49.0,2.0,6.0,2.0,7.0,0.0,99999998.0,3.0,2.0,1.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,2.0,6.0,2.0
1871,3.0,50.0,1.0,6.0,2.0,12.0,1.0,99999998.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0
1872,3.0,44.0,2.0,4.0,5.0,7.0,0.0,40000.0,2.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0
1873,5.0,48.0,1.0,5.0,2.0,12.0,2.0,15000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0
1874,4.0,51.0,2.0,5.0,2.0,7.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0
1875,5.0,24.0,1.0,5.0,1.0,12.0,1.0,20000.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0
1876,5.0,24.0,1.0,5.0,1.0,12.0,1.0,20000.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0
1877,4.0,52.0,2.0,5.0,4.0,4.0,0.0,11800.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0
1878,4.0,30.0,2.0,6.0,4.0,12.0,1.0,35000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0
1879,2.0,70.0,2.0,6.0,4.0,4.0,0.0,26090.0,4.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0
1880,4.0,19.0,2.0,5.0,1.0,16.0,0.0,1800.0,4.0,2.0,2.0,1.0,0.0,6.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0
1881,3.0,50.0,2.0,3.0,3.0,9.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,99999995.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0
1882,2.0,19.0,2.0,3.0,1.0,99999997.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,99999995.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0
1883,2.0,45.0,2.0,4.0,5.0,13.0,0.0,18000.0,3.0,2.0,99999997.0,1.0,2.0,99999995.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0
1884,3.0,19.0,2.0,3.0,1.0,15.0,0.0,9160.0,3.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,2.0,3.0,99999999.0,0.0,1.0
1885,2.0,49.0,2.0,4.0,4.0,7.0,0.0,250.0,3.0,2.0,2.0,0.0,2.0,99999995.0,0.0,1.0,2.0,3.0,99999999.0,2.0,2.0
1886,2.0,30.0,2.0,3.0,1.0,12.0,1.0,25500.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
1887,5.0,50.0,2.0,4.0,4.0,4.0,0.0,13200.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0
1888,1.0,61.0,1.0,5.0,3.0,4.0,0.0,13000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,2.0,1.0,2.0,3.0,2.0,1.0,99999997.0
